phone,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score Count,Score Recent,Score Max,Score Min,Score Average,Score StdDev,Grade A Count,Grade B Count,Grade C Count,Not Yet Graded,P Count,Z Count,,,,,
2129495400,DUKE'S,MANHATTAN,3 AVENUE,10016,American,21,18,24,7,16.0952381,5.384280471,5,3,0,0,0,3,,,,,
2129497708,EAST PALACE,MANHATTAN,2ND AVE,10017,Chinese,25,13,49,10,29.64,17.9092155,6,4,0,0,0,0,,,,,
2129510096,PIRCH,MANHATTAN,LAFAYETTE ST,10012,American,2,5,5,2,3.5,2.121320344,1,0,0,0,0,0,,,,,
2129510656,INCH AWAY,BROOKLYN,BATH AVE,11214,American,3,10,10,10,10,0,1,0,0,0,0,0,,,,,
2129511082,BABU JI,MANHATTAN,AVENUE B,10009,Indian,6,7,9,7,8.333333333,1.032795559,4,0,0,0,0,0,,,,,
2129511123,KIRSH BAKERY AND KITCHEN,MANHATTAN,AMSTERDAM AVE,10024,American,7,10,23,0,16,9.345230513,2,0,0,0,0,0,,,,,
2129511141,MASSONI,MANHATTAN,E 31ST ST,10016,Italian,10,22,22,20,21,1.054092553,0,0,0,0,0,5,,,,,
2129511456,NEW YORK KIMCHI,MANHATTAN,MACDOUGAL ST,10012,Korean,5,12,14,12,13.2,1.095445115,2,0,0,0,0,0,,,,,
2129511518,HK BOXERS NYC,MANHATTAN,9TH AVE,10019,American,33,13,33,5,21.15151515,7.826721904,9,3,0,0,0,0,,,,,
2129511935,KUNG FU KITCHEN,MANHATTAN,8TH AVE,10018,Chinese,12,13,23,13,19.75,3.720337228,2,3,0,0,0,0,,,,,
2129517075,DJ PIZZA,MANHATTAN,E 34TH ST,10016,Pizza,9,7,11,7,9.333333333,1.322875656,4,0,0,0,0,0,,,,,
2129517111,PARK AVENUE WINTER,MANHATTAN,PARK AVENUE SOUTH,10010,American,28,26,26,2,16.71428571,6.078847008,7,5,0,0,0,0,,,,,
2129520620,NEBRASKA STEAKHOUSE,MANHATTAN,STONE STREET,10004,Steak,25,19,19,0,11.16,6.504357514,10,4,0,0,0,0,,,,,
2129520890,NO. 1 RESTAURANT,MANHATTAN,S WILLIAM ST,10004,Chinese,8,17,30,17,25.125,6.728139204,0,0,0,0,0,3,,,,,
2129521890,THE BEST OF NEW YORK FOOD,MANHATTAN,WATER ST,10005,American,23,10,33,10,22.08695652,9.903686382,9,0,0,0,0,0,,,,,
2129523838,FINANCIER PATISSERIE,MANHATTAN,LIBERTY STREET,10005,French,21,13,26,7,16.19047619,7.580363102,8,2,0,0,0,0,,,,,
2129529007,AU BON PAIN,MANHATTAN,PINE STREET,10005,Sandwiches/Salads/Mixed Buffet,10,10,15,7,11,2.40370085,8,0,0,0,0,0,,,,,
2129530409,THE CAMPBELL APARTMENT - IN GRAND CENTRAL,MANHATTAN,VANDERBILT AVENUE,10017,American,29,11,32,4,19.24137931,7.618844928,6,3,0,0,0,0,,,,,
2129531662,STARBUCKS,MANHATTAN,LEXINGTON AVENUE,10017,Caf̩/Coffee/Tea,5,11,11,2,7.6,3.714835124,5,0,0,0,0,0,,,,,
2129532000,THE CAPITAL GRILLE,MANHATTAN,EAST   42 STREET,10017,Steak,14,11,28,5,16.14285714,9.461315105,9,0,0,0,0,0,,,,,
2129537253,SAKA GURA,MANHATTAN,EAST   43 STREET,10017,Japanese,39,12,26,2,18.38461538,6.314625399,8,10,0,0,0,0,,,,,
2129560185,PUNJABI TADKA KABAB,MANHATTAN,10 AVENUE,10019,Indian,41,10,90,5,41.14634146,33.61514612,10,0,5,0,4,0,,,,,
2129560288,VIVI BUBBLE TEA,MANHATTAN,9TH AVE,10036,Caf̩/Coffee/Tea,12,8,55,5,27.16666667,24.58319209,6,0,0,0,1,0,,,,,
2129560900,THE ORIGINAL SOUPMAN,MANHATTAN,WEST   55 STREET,10019,Soups,9,10,13,6,10,3.240370349,9,0,0,0,0,0,,,,,
2129561288,ED'S CHOWDER HOUSE,MANHATTAN,WEST   63 STREET,10023,Seafood,12,12,22,6,14.58333333,6.487166819,6,0,0,0,0,0,,,,,
2129561404,OCEAN PRIME,MANHATTAN,W 52ND ST,10019,Seafood,8,12,22,10,16.5,5.92814112,4,0,0,0,0,0,,,,,
2129561775,FPB  BAKERY,MANHATTAN,BROADWAY,10019,Caf̩/Coffee/Tea,21,2,20,2,13.52380952,5.980125815,9,0,0,0,0,0,,,,,
2129561784,MENTOKU,MANHATTAN,9TH AVE,10019,Japanese,16,17,30,13,19.8125,7.22236111,3,4,0,0,0,0,,,,,
2129561800,NIZZA,MANHATTAN,9 AVENUE,10036,Italian,6,12,12,2,10.33333333,4.082482905,6,0,0,0,0,0,,,,,
2129562155,HAVANA SOCIAL,MANHATTAN,10 AVENUE,10019,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,18,21,7,16.58333333,5.333570071,4,0,0,0,0,0,,,,,
2129562429,SAKE BAR HAGI 46,MANHATTAN,W 46TH ST,10036,Japanese,4,10,10,5,8.75,2.5,3,0,0,0,0,0,,,,,
2129562609,GABRIEL'S BAR & GRILL,MANHATTAN,WEST   60 STREET,10023,Italian,5,13,13,9,10.6,2.19089023,5,0,0,0,0,0,,,,,
2129562641,SEMSOM,MANHATTAN,S 8TH AVE,10019,Mediterranean,2,12,12,12,12,0,2,0,0,0,0,0,,,,,
2129562668,TWO BOOTS,MANHATTAN,9 AVENUE,10036,Pizza,36,12,55,10,29.38888889,17.4147356,10,4,0,0,0,0,,,,,
2129562795,STARBUCKS,MANHATTAN,5TH AVE,10103,Caf̩/Coffee/Tea,3,3,5,3,4.333333333,1.154700538,3,0,0,0,0,0,,,,,
2129562888,THE P INSULA NEW YORK/ CLEMENT/ THE GOTHAM LOUNGE/ SALON DE NING,MANHATTAN,FIFTH AVE,10019,American,18,12,32,7,18,9.773914864,9,0,0,0,0,0,,,,,
2129563400,MAMA'S PIZZA CAFE,MANHATTAN,8 AVENUE,10036,Pizza,20,5,22,3,13.35,6.343459126,8,0,0,0,0,0,,,,,
2129564355,FRESH FROM HELL,MANHATTAN,W 47TH ST,10036,"Juice, Smoothies, Fruit Salads",2,5,5,2,3.5,2.121320344,1,0,0,0,0,0,,,,,
2129565151,ELLEN'S STARDUST DINER,MANHATTAN,BROADWAY,10019,American,9,5,12,5,11,2.291287847,9,0,0,0,0,0,,,,,
2129566888,TANG PAVILION,MANHATTAN,WEST   55 STREET,10019,Chinese,26,30,34,7,25.92307692,10.18203546,7,0,0,0,0,0,,,,,
2129567020,MAGNOLIA RESTAURANT,MANHATTAN,W 40TH ST,10018,American,6,9,26,9,20.33333333,8.778762251,2,0,0,0,0,0,,,,,
2129567020,THE RICKEY COCKTAIL LOUNGE,MANHATTAN,W 55TH ST,10019,American,4,9,7,7,7,0,4,0,0,0,0,0,,,,,
2129567297,FAMOUS RAY'S PIZZA,MANHATTAN,7 AVENUE,10019,Pizza,10,10,19,3,11.2,5.750362307,7,0,0,0,0,0,,,,,
2129568410,CROWN DELI,MANHATTAN,BROADWAY,10019,American,26,27,27,5,21.15384615,7.136903013,5,3,0,0,0,0,,,,,
2129569300,CHA PA'S VIETNAMESE EATERY,MANHATTAN,WEST   52 STREET,10019,Vietnamese/Cambodian/Malaysia,34,12,28,10,17.5,7.182681191,14,0,0,0,0,0,,,,,
2129569339,CORNER SLICE (Located inside Gotham West market on 45 St. & 11TH Ave),MANHATTAN,11TH AVE,10036,Pizza/Italian,4,63,63,63,63,0,0,0,0,4,0,0,,,,,
2129569415,SHOKUDO,MANHATTAN,9TH AVE,10036,Thai,36,27,50,9,27.75,13.52959719,5,4,0,0,0,0,,,,,
2129569488,POULETTE,MANHATTAN,9TH AVE,10019,Chicken,23,12,24,7,15.17391304,4.657859184,8,3,0,0,0,0,,,,,
2129569661,HORUS TOO,MANHATTAN,WEST   46 STREET,10036,Egyptian,11,10,12,7,10.45454545,1.863525496,9,0,0,0,0,0,,,,,
2129570046,SUSHI OF GARI 46,MANHATTAN,WEST   46 STREET,10036,Japanese,19,12,25,7,17.10526316,5.636140689,7,0,0,0,0,0,,,,,
2129571500,IL CORSO RISTORANTE ITALIANO,MANHATTAN,WEST   55 STREET,10019,Italian,18,10,26,5,17.22222222,7.344910647,8,0,0,0,0,0,,,,,
2129571800,CANTINA ROOFTOP,MANHATTAN,WEST   48 STREET,10036,American,19,13,32,6,22.78947368,9.806907698,6,4,0,0,0,0,,,,,
2129571800,STAGE 48,MANHATTAN,WEST   48 STREET,10036,American,16,13,27,2,18.0625,8.209496533,7,0,0,0,0,0,,,,,
2129572222,POSH,MANHATTAN,WEST   51 STREET,10019,American,8,4,9,4,6.5,1.927248223,8,0,0,0,0,0,,,,,
2129573536,MCGEES PUB,MANHATTAN,WEST   55 STREET,10019,American,28,8,25,8,16.85714286,5.923676822,9,2,0,0,0,0,,,,,
2129574300,BRAZIL BRAZIL RESTUARANT,MANHATTAN,WEST 46 STREET,10036,Brazilian,21,10,21,7,12,4.816637832,12,0,0,0,0,0,,,,,
2129574530,LILLIE'S,MANHATTAN,WEST   49 STREET,10019,American,22,13,26,7,16.40909091,7.014672316,11,0,0,0,0,0,,,,,
2129575050,BOBBY VAN'S GRILL,MANHATTAN,WEST   50 STREET,10020,Steak,20,7,35,2,24.25,10.54751155,6,0,0,0,0,0,,,,,
2129575100,EMMETT O'LUNNEY'S IRISH PUB,MANHATTAN,WEST   50 STREET,10019,Irish,11,11,22,10,14.54545455,5.92222317,7,0,0,0,0,0,,,,,
2129575138,MCHALE'S BAR & GRILL,MANHATTAN,West 51 St,10019,Irish,13,7,18,7,12.07692308,4.310095484,9,0,0,0,0,0,,,,,
2129575151,FRESH & CO,MANHATTAN,WEST   57 STREET,10019,American,6,4,12,4,8.333333333,3.614784456,6,0,0,0,0,0,,,,,
2129575677,BREAD MARKET CAFE,MANHATTAN,6 AVENUE,10119,American,10,12,12,2,9.1,3.247221034,8,0,0,0,0,0,,,,,
2129576481,SONNIER & CASTLE,MANHATTAN,WEST   48 STREET,10036,American,7,12,12,7,9.428571429,2.439750182,7,0,0,0,0,0,,,,,
2129577500,VINTNER CAFE,MANHATTAN,9 AVENUE,10036,Italian,34,12,33,0,19.38235294,9.816543568,8,6,0,0,2,0,,,,,
2129577500,VINTNER WINE MARKET (BEERS & CHEESE),MANHATTAN,9TH AVE,10036,Sandwiches,6,12,18,16,17,1.095445115,0,3,0,0,0,0,,,,,
2129577800,LENWICH,MANHATTAN,9TH AVE,10036,American,6,7,21,7,15.66666667,6.121002097,3,0,0,0,0,0,,,,,
2129578020,NEW TOPAZ,MANHATTAN,W 56TH ST,10019,Thai,54,10,92,0,44.55555556,29.63339948,3,12,1,0,2,0,,,,,
2129578440,PINKBERRY,MANHATTAN,9TH AVE,10036,"Ice Cream, Gelato, Yogurt, Ices",1,4,4,4,4,#DIV/0!,1,0,0,0,0,0,,,,,
2129578818,THAILAND RESTAURANT,MANHATTAN,10 AVENUE,10019,Thai,19,22,36,9,21.68421053,11.04562574,8,0,0,0,0,0,,,,,
2129579050,PATRON MEXICAN GRILL,MANHATTAN,9 AVENUE,10036,Mexican,17,12,20,7,13,3.824264635,11,0,0,0,0,0,,,,,
2129579700,P.J. CLARKE'S,MANHATTAN,WEST   63 STREET,10023,American,20,13,18,9,12.6,2.414866238,12,0,0,0,0,0,,,,,
2129603176,LA PULPERIA,MANHATTAN,W 46TH ST,10036,Spanish,26,2,54,2,24.5,17.44305019,6,0,0,0,0,1,,,,,
2129603390,Grand Banks,MANHATTAN,Park N. Moore St. at West S,10013,Seafood,7,17,17,7,12,4.082482905,2,2,0,0,0,0,,,,,
2129603801,PIORA,MANHATTAN,HUDSON STREET,10014,Continental,18,0,35,0,19.33333333,11.10908478,9,0,0,0,0,0,,,,,
2129608685,THE SWEET SHOP NYC,MANHATTAN,E 73RD ST,10021,American,7,10,10,2,7.428571429,3.359421719,5,0,0,0,0,0,,,,,
2129610300,LA SALLE DUMPLING ROOM,MANHATTAN,BROADWAY,10027,Chinese,3,10,10,10,10,0,3,0,0,0,0,0,,,,,
2129610340,DANIELLO'S PIZZERIA,MANHATTAN,WEST   95 STREET,10025,Pizza/Italian,17,11,22,11,16.41176471,4.078278183,5,5,0,0,0,0,,,,,
2129610632,SUBWAY,MANHATTAN,BROADWAY,10025,Sandwiches/Salads/Mixed Buffet,25,9,22,6,15.16,5.698537824,10,0,0,0,0,0,,,,,
2129611010,L Lounge,MANHATTAN,FREDERICK DOUGLASS BOULEVARD,10026,American,19,8,40,3,25.10526316,15.09928158,7,0,0,0,0,0,,,,,
2129611416,AWASH ETHIOPIAN RESTAURANT,MANHATTAN,AMSTERDAM AVENUE,10025,Ethiopian,27,10,46,2,22.7037037,14.14163198,9,3,0,0,0,0,,,,,
2129616151,YI ZHANG FISHBALL,MANHATTAN,ELDRIDGE STREET,10002,Chinese,31,23,27,2,17.32258065,6.544142912,10,0,0,0,0,0,,,,,
2129619600,GABRIELA'S RESTAURANTE,MANHATTAN,COLUMBUS AVENUE,10025,Mexican,27,7,26,7,16,6.6967271,10,0,0,0,0,0,,,,,
2129620011,NASSAU BAR,MANHATTAN,NASSAU STREET,10038,"Bottled beverages, including water, sodas, juices, etc.",14,13,16,10,13.21428571,1.847183779,11,0,0,0,0,0,,,,,
2129620033,VIVI BUBBLE TEA,MANHATTAN,BROADWAY,10007,Caf̩/Coffee/Tea,1,2,2,2,2,#DIV/0!,0,0,0,1,0,0,,,,,
2129620053,FRESH SALT,MANHATTAN,BEEKMAN STREET,10038,American,16,12,19,10,13.125,3.612478374,12,0,0,0,0,0,,,,,
2129620220,FRIENDLY PIZZERIA,MANHATTAN,NASSAU STREET,10038,Pizza/Italian,33,10,30,8,18.90909091,7.977952574,13,0,0,0,0,0,,,,,
2129620439,STARBUCKS,MANHATTAN,FULTON STREET,10038,Caf̩/Coffee/Tea,3,2,5,2,3.666666667,1.527525232,3,0,0,0,0,0,,,,,
2129621037,CRIMINAL COURT BLDG CAFETERIA,MANHATTAN,CENTRE STREET,10013,American,20,4,21,4,14.45,5.375137697,8,0,0,0,0,0,,,,,
2129621813,MUSCLE MAKER GRILL,MANHATTAN,MURRAY ST,10007,American,7,10,17,10,14,3.741657387,3,0,0,0,0,0,,,,,
2129625330,RUBEN'S EMPANADAS,MANHATTAN,FULTON STREET,10038,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5,2,7,2,4.4,2.50998008,5,0,0,0,0,0,,,,,
2129626047,NOM WAH TEA/DIM SUM PALOR,MANHATTAN,DOYERS STREET,10013,Chinese,25,23,34,6,20.44,9.609370427,5,3,0,0,0,0,,,,,
2129626475,HOP LEE RESTARANT,MANHATTAN,MOTT STREET,10013,Chinese,39,7,34,7,21.30769231,9.766090222,15,0,0,0,0,0,,,,,
2129640003,456 RESTAURANT,MANHATTAN,MOTT STREET,10013,Chinese,42,27,58,10,29.80952381,18.6602984,4,4,12,0,0,6,,,,,
2129640284,WEST NEW MALAYSIA RESTAURANT,MANHATTAN,BOWERY,10013,Asian,7,12,12,8,10.28571429,1.799470822,7,0,0,0,0,0,,,,,
2129640540,BIG WONG RESTAURANT,MANHATTAN,MOTT ST,10013,Chinese,48,29,54,9,30.85416667,12.84935561,2,0,20,0,2,0,,,,,
2129640939,TRINITY PLACE BAR & RESTAURANT,MANHATTAN,BROADWAY,10006,American,15,12,25,12,16.33333333,6.343350474,10,0,0,0,0,0,,,,,
2129641049,CHIPOTLE MEXICAN GRILL,MANHATTAN,FULTON STREET,10038,Mexican,10,4,12,4,8.2,2.780887149,8,0,0,0,0,0,,,,,
2129641300,DEB'S CATERING,MANHATTAN,MADISON ST,10038,American,10,12,17,4,12.1,4.771442829,7,0,0,0,0,0,,,,,
2129641318,NISH NUSH,MANHATTAN,READE STREET,10013,Middle Eastern,11,10,13,9,10.81818182,1.53741223,9,0,0,0,0,0,,,,,
2129641614,PRET A MANGER,MANHATTAN,BROADWAY,10007,American,6,7,9,0,6.5,3.33166625,5,0,0,0,0,0,,,,,
2129642525,BOULEY,MANHATTAN,DUANE STREET,10013,French,16,8,12,0,8.8125,3.745552919,11,0,0,0,0,0,,,,,
2129642525,Bouley Botanical,MANHATTAN,WHITE ST,10013,French,23,8,38,10,19.82608696,10.22320077,8,0,5,0,0,0,,,,,
2129643000,MIRAMAR,MANHATTAN,SOUTH END AVENUE,10280,Mediterranean,17,9,28,9,17.52941176,6.992117411,9,4,0,0,0,0,,,,,
2129643269,BIG ALS CHICAGO PIZZA,MANHATTAN,THAMES STREET,10006,Pizza,16,13,21,4,13.375,6.009714358,10,0,0,0,0,0,,,,,
2129643284,DIRTY BIRD TO GO,MANHATTAN,CHAMBERS STREET,10007,Chicken,16,10,21,8,12.4375,4.54560227,8,3,0,0,0,0,,,,,
2129643537,JEREMY'S ALE HOUSE,MANHATTAN,FRONT STREET,10038,American,23,13,42,7,18.95652174,12.17104709,12,0,0,0,0,0,,,,,
2129644496,OLIVA GOURMET / 225 BISTRO,MANHATTAN,BROADWAY,10007,American,31,47,47,8,24.93548387,11.94971543,5,4,0,0,0,5,,,,,
2129644533,GINO'S PIZZA,MANHATTAN,CATHERINE STREET,10038,Pizza,38,10,64,2,27.34210526,19.01247999,8,4,0,0,1,0,,,,,
2129644600,GRAFFITI,MANHATTAN,DUANE ST,10013,American,1,5,5,5,5,#DIV/0!,1,0,0,0,0,0,,,,,
2129644625,MIKE'S NOODLE HOUSE,MANHATTAN,NASSAU STREET,10038,Asian,23,8,21,8,15.52173913,3.752206202,9,3,0,0,0,0,,,,,
2129644888,GOOD GOOD TASTE,MANHATTAN,MARKET ST,10002,Chinese,27,12,36,12,29.07407407,6.336256635,2,8,0,0,0,0,,,,,
2129645256,JING FONG RESTAURANT,MANHATTAN,ELIZABETH STREET,10013,Chinese,46,13,48,7,25.36956522,12.29337436,12,7,0,0,0,0,,,,,
2129645640,SHANGHAI ASIAN CUISINE,MANHATTAN,ELIZABETH ST,10013,Chinese,22,10,43,3,24.54545455,14.93390923,8,0,0,0,0,0,,,,,
2129646259,SHEEZAN RESTAURANT,MANHATTAN,CHURCH STREET,10007,Bangladeshi,37,18,34,3,18.78378378,7.535601189,6,11,0,0,1,0,,,,,
2129646418,NEW SAM'S DELI,MANHATTAN,MULBERRY STREET,10013,Sandwiches/Salads/Mixed Buffet,18,5,20,2,12.11111111,5.132238233,10,0,0,0,0,0,,,,,
2129647256,SUN SAI GAI RESTAURANT,MANHATTAN,CANAL STREET,10013,Chinese,66,53,53,2,29.86363636,15.92664566,14,4,0,0,1,0,,,,,
2129647590,SHUN WEI RESTAURANT,MANHATTAN,CATHERINE STREET,10038,Chinese,27,11,24,6,16.40740741,4.963398799,9,4,0,0,0,0,,,,,
2129648365,HOP KEE RESTAURANT,MANHATTAN,MOTT STREET,10013,Chinese,30,9,27,8,19.96666667,6.820270666,7,10,0,0,0,0,,,,,
2129648846,STARBUCKS,MANHATTAN,WORTH STREET,10013,Caf̩/Coffee/Tea,10,7,22,2,12.2,8.702490065,6,0,0,0,0,0,,,,,
2129649464,MUDVILLE SALOON,MANHATTAN,CHAMBERS STREET,10007,American,18,13,27,9,15.83333333,7.221292047,13,0,0,0,0,0,,,,,
2129650007,MON CHER MARKET,MANHATTAN,BROADWAY,10013,American,35,13,45,9,24.2,14.25358572,14,0,6,0,0,0,,,,,
2129650076,FUNNY BBQ,MANHATTAN,BOWERY,10013,Chinese,24,23,38,6,24.20833333,11.4092989,5,0,0,0,0,5,,,,,
2129650500,RUBIROSA PIZZA & RISTORANTE,MANHATTAN,MULBERRY STREET,10012,Pizza/Italian,20,19,19,7,13.25,3.905124838,10,0,0,0,0,0,,,,,
2129650788,QUEEN BAKERY II,MANHATTAN,CENTRE STREET,10013,Chinese,16,12,24,7,18,5.865151319,5,3,0,0,0,0,,,,,
2129650975,TATAKI SUSHI RESTAURANT,MANHATTAN,LISPENARD ST,10013,Japanese,4,12,12,7,10.75,2.5,4,0,0,0,0,0,,,,,
2129651111,BUONA NOTTE RISTORANTE,MANHATTAN,MULBERRY STREET,10013,Italian,17,12,35,7,20.05882353,12.94927888,8,0,0,0,0,0,,,,,
2129651188,PAESANO'S,MANHATTAN,MULBERRY STREET,10013,Italian,30,13,50,2,25.93333333,16.7680594,10,0,0,0,0,0,,,,,
2129651206,YAN KEE BEEF JERKY,MANHATTAN,CANAL ST,10002,Asian,8,13,13,2,11.375,3.814914341,6,0,0,0,0,0,,,,,
2129651515,KARAHI INDIAN CUISINE,MANHATTAN,CHRISTOPHER STREET,10014,Indian,18,12,28,7,17.72222222,8.273313267,10,0,0,0,0,0,,,,,
2129651588,INHABIT LOUNGE,MANHATTAN,ELDRIDGE ST,10002,Chinese,6,10,18,5,14.5,5.648008499,2,0,0,0,0,0,,,,,
2129651701,M1-5,MANHATTAN,WALKER STREET,10013,American,48,10,52,4,26.66666667,14.39168397,13,4,0,0,1,0,,,,,
2129651774,THE SPRING LOUNGE,MANHATTAN,SPRING STREET,10012,American,5,2,12,2,8,4.183300133,5,0,0,0,0,0,,,,,
2129651777,LAHORE DELICATESSEN,MANHATTAN,CROSBY STREET,10012,Bangladeshi,26,13,37,7,23.23076923,11.61484461,7,3,0,0,0,0,,,,,
2129651785,BALTHAZAR BAKERY,MANHATTAN,SPRING STREET,10012,Bakery,10,13,13,4,10.1,2.998147576,8,0,0,0,0,0,,,,,
2129651785,BALTHAZAR RESTAURANT,MANHATTAN,SPRING STREET,10012,French,19,13,17,7,11,3.214550254,12,0,0,0,0,0,,,,,
2129651926,HUA XIA RESTAURANT,MANHATTAN,DIVISION ST,10002,Chinese,14,42,42,10,30,14.5072926,2,0,0,0,0,0,,,,,
2129653000,SOHO GRAND HOTEL,MANHATTAN,WEST BROADWAY,10013,American,16,9,26,9,15.875,6.974955197,9,0,0,0,0,0,,,,,
2129655366,PHO GRAND,MANHATTAN,GRAND ST,10002,Vietnamese/Cambodian/Malaysia,13,7,29,0,17.53846154,10.07980973,5,0,0,0,0,0,,,,,
2129658645,XO RESTAURANT,MANHATTAN,HESTER STREET,10013,Chinese,59,26,45,2,19.44067797,11.59261237,16,4,0,0,1,5,,,,,
2129658777,MORINI OSTERIA ROMAGNOLA,MANHATTAN,LAFAYETTE STREET,10012,Italian,5,7,12,2,8,4.183300133,5,0,0,0,0,0,,,,,
2129659100,COCOTTE,MANHATTAN,THOMPSON STREET,10012,French,6,7,13,4,8,4.098780306,6,0,0,0,0,0,,,,,
2129659101,TRADEMARK BURGER,MANHATTAN,THOMPSON ST,10012,Sandwiches/Salads/Mixed Buffet,4,10,10,5,8.75,2.5,4,0,0,0,0,0,,,,,
2129659500,MR. CHOW TRIBECCA,MANHATTAN,HUDSON STREET,10013,Chinese,9,7,14,0,9.555555556,4.419024528,7,0,0,0,0,0,,,,,
2129659511,PEASANT,MANHATTAN,ELIZABETH STREET,10012,American,35,13,26,12,17.42857143,4.610000091,13,0,0,0,0,0,,,,,
2129659898,HAPPY EXPRESS CAFE,MANHATTAN,ALLEN ST,10002,Chinese,16,19,19,6,14.5625,4.574840617,9,0,0,0,0,0,,,,,
2129660022,HOOMOOS ASLI,MANHATTAN,KENMARE STREET,10012,Jewish/Kosher,12,5,11,5,8.5,2.393172106,7,0,0,0,0,0,,,,,
2129660187,TJ'S COFFEE WORLD,MANHATTAN,CANAL ST,10013,Caf̩/Coffee/Tea,15,9,35,6,18.13333333,12.6200898,8,0,0,0,0,0,,,,,
2129660290,SPRING NATURAL,MANHATTAN,KENMARE ST,10012,American,12,5,28,5,22.75,8.125437051,3,0,0,0,0,0,,,,,
2129660421,SARABETH'S,MANHATTAN,GREENWICH STREET,10013,American,11,11,15,5,11.54545455,3.110100846,8,0,0,0,0,0,,,,,
2129660446,LITTLE RASCAL,MANHATTAN,ELIZABETH STREET,10012,Turkish,28,19,25,4,16.42857143,6.130848358,9,4,0,0,0,0,,,,,
2129660466,HOUSING WORKS FOOD,MANHATTAN,CROSBY STREET,10012,American,15,26,31,3,22.13333333,9.789693317,5,0,0,0,0,0,,,,,
2129660622,OCA,MANHATTAN,MOTT ST,10012,Brazilian,4,10,38,10,31,14,1,0,0,0,0,0,,,,,
2129660800,COCORON,MANHATTAN,KENMARE STREET,10012,Japanese,30,10,38,10,21.53333333,8.348996774,4,7,3,0,0,0,,,,,
2129660904,EPISTROPHY CAFE,MANHATTAN,MOTT STREET,10012,Italian,28,17,28,7,19.25,5.991506334,5,6,0,0,0,0,,,,,
2129660984,STARBUCKS,MANHATTAN,AVE OF THE AMER,10013,Caf̩/Coffee/Tea,9,11,35,3,14.11111111,12.25198397,7,0,0,0,0,0,,,,,
2129661060,THE GREY DOG MULBERRY,MANHATTAN,MULBERRY STREET,10012,American,6,11,11,4,7.666666667,3.141125064,6,0,0,0,0,0,,,,,
2129661100,YAKITORI TORA,MANHATTAN,KENMARE ST,10012,Japanese,6,8,17,5,12,5.585696018,3,0,0,0,0,0,,,,,
2129661123,RED EGG,MANHATTAN,CENTRE ST,10013,Chinese,3,13,13,13,13,0,3,0,0,0,0,0,,,,,
2129661234,EMPORIO,MANHATTAN,MOTT STREET,10012,Italian,18,7,26,7,15.88888889,7.315486304,10,4,0,0,0,0,,,,,
2129661259,CAFETAL SOCIAL CLUB/ CHACHIS,MANHATTAN,MOTT STREET,10012,American,16,9,21,6,11.5,5.085928299,12,0,0,0,0,0,,,,,
2129661277,ANGELO OF MULBERRY ST.,MANHATTAN,MULBERRY STREET,10013,Italian,19,26,26,9,17.52631579,7.198521616,9,0,0,0,0,0,,,,,
2129661326,LUPE'S EAST L.A. KITCHEN,MANHATTAN,AVENUE OF THE AMERICAS,10013,Mexican,12,11,17,2,13.08333333,4.501683187,6,2,0,0,0,0,,,,,
2129661811,DUO TIAN BAKERY,MANHATTAN,ELDRIDGE STREET,10002,Bakery,29,7,30,7,17.31034483,7.933218804,10,0,4,0,0,0,,,,,
2129661883,WILD GINGER VEGETARIAN KITCHEN,MANHATTAN,BROOME STREET,10013,Vegetarian,27,15,25,9,15.88888889,5.380401281,11,0,0,0,0,0,,,,,
2129662046,MRS. CLAUS CAFE,MANHATTAN,MULBERRY,10013,Caf̩/Coffee/Tea,20,11,38,7,19.45,13.11678314,11,0,0,0,0,0,,,,,
2129662666,NEW TU DO RESTAURANT,MANHATTAN,BOWERY,10013,Vietnamese/Cambodian/Malaysia,47,12,33,5,22.23404255,10.05033585,15,0,0,0,0,0,,,,,
2129662737,BERKLI PARC CAFE,MANHATTAN,DELANCEY STREET,10002,American,23,12,22,7,12.86956522,5.163722651,13,0,0,0,0,0,,,,,
2129662770,SANT AMBROEUS,MANHATTAN,LAFAYETTE STREET,10012,Italian,5,12,13,10,12,1.224744871,5,0,0,0,0,0,,,,,
2129662876,KANG KEE CHINESE RESTAURANT,MANHATTAN,HESTER STREET,10002,Fruits/Vegetables,13,10,20,5,13.23076923,4.567162616,7,3,0,0,0,0,,,,,
2129662878,83 KIEN TUONG RESTAURANT,MANHATTAN,CHRYSTIE STREET,10002,Chinese,35,40,40,7,26.2,9.225284947,3,8,0,0,0,0,,,,,
2129662882,TAIYAKI NYC,MANHATTAN,BAXTER ST,10013,"Ice Cream, Gelato, Yogurt, Ices",4,12,12,2,9.5,5,3,0,0,0,0,0,,,,,
2129663058,KEN & COOK,MANHATTAN,KENMARE STREET,10012,Italian,53,22,67,7,37.54716981,19.90222836,10,0,5,0,0,0,,,,,
2129663065,CORNERSTONE,MANHATTAN,GREENWICH ST,10013,American,6,11,28,4,11.5,8.780660567,3,0,0,0,0,0,,,,,
2129663200,MAISON KAYSER,MANHATTAN,6TH AVE,10019,Bakery,3,13,13,13,13,0,0,0,0,3,0,0,,,,,
