phone,area,category,postal_code,price_range,rating_value,restaurant,review_count,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score Count,Score Recent,Score Max,Score Min,Score Average,Score StdDev,Grade A Count,Grade B Count,Grade C Count,Not Yet Graded,P Count,Z Count,Inspection,Times_Graded,,,,,
2122490069,New York,"Wine Bars,
                    Comfort Food,
                    Gluten-Free",10075,$11-30,4.5,Heidi’s House By The Side Of The Road,478,HEIDI'S HOUSE BY THE SIDE OF THE ROAD,MANHATTAN,EAST   78 STREET,10075,American,12,6,23,6,14.75,6.340705438,8,0,0,0,0,0,5,5,,,,,
2122483838,New York,"Pizza,
                    Italian,
                    Beer Bar",10004,$11-30,4,Adrienne’s Pizzabar,1136,ADRIENNE'S PIZZA BAR,MANHATTAN,STONE STREET,10004,Italian,10,13,13,7,11.5,2.415229458,9,0,0,0,0,0,5,5,,,,,
2122454555,New York,Izakaya,10019,$31-60,4,Yakitori Totto,1061,YAKITORI TOTTO,MANHATTAN,WEST   55 STREET,10019,Japanese,13,4,23,4,12.92307692,7.466162987,8,0,0,0,0,0,6,5,,,,,
2122441115,New York,Korean,10001,Under $10,4,Woorijip Authentic Korean Food,2158,WOORIJIP,MANHATTAN,WEST   32 STREET,10001,Korean,4,8,13,7,10.25,3.201562119,4,0,0,0,0,0,3,4,,,,,
2122440744,New York,"Coffee & Tea,
                    Mediterranean,
                    Breakfast & Brunch",10036,$11-30,4.5,Rustic Table,259,RUSTIC TABLE,MANHATTAN,W 42ND ST,10036,Mediterranean,10,8,17,2,12.8,4.848825746,5,0,0,0,0,0,5,4,,,,,
2122440300,New York,"Mediterranean,
                    Turkish,
                    Halal",10018,$11-30,4.5,Gyro Republic,8,GYRO REPUBLIC,MANHATTAN,9TH AVE,10018,Turkish,10,12,77,12,64,27.40640639,2,0,0,0,0,0,2,2,,,,,
2122425500,New York,"Japanese,
                    Sushi Bars,
                    Burgers",10001,$11-30,4,Kobeyaki,431,KOBEYAKI,MANHATTAN,7 AVENUE,10001,Japanese,22,9,21,5,13.18181818,5.067509613,9,0,0,0,0,0,9,6,,,,,
2122423021,New York,"American (New),
                    Diners,
                    Cocktail Bars",10014,$31-60,4,Employees Only,1185,EMPLOYEE'S ONLY,MANHATTAN,HUDSON STREET,10014,American,9,12,13,12,12.22222222,0.440958552,7,0,0,0,0,0,4,4,,,,,
2122422425,New York,"Bars,
                    American (Traditional),
                    Tacos",10001,$11-30,4,The Chelsea Bell,23,CHELSEA BELL,MANHATTAN,W 26TH ST,10001,American,2,9,9,9,9,0,2,0,0,0,0,0,1,1,,,,,
2122421122,New York,"American (New),
                    Desserts,
                    Breakfast & Brunch",10011,$31-60,4,The Red Cat,611,THE RED CAT,MANHATTAN,10 AVENUE,10011,American,19,8,46,2,26.73684211,17.81335986,7,0,0,0,0,0,6,5,,,,,
2122409797,New York,"Irish,
                    Gastropubs,
                    Burgers",10038,$11-30,4,The Paris Cafe,199,PARIS CAFE,MANHATTAN,SOUTH ST,10038,American,4,23,23,23,23,0,0,0,0,4,0,0,1,1,,,,,
2122338888,New York,"Shanghainese,
                    Desserts,
                    Seafood",10013,$11-30,4,Joe’s Shanghai,4343,JOE'S SHANGHAI RESTAURANT,MANHATTAN,PELL STREET,10013,Chinese,49,12,46,12,27.89795918,13.01160523,7,7,6,0,0,0,12,7,,,,,
2122333368,New York,"Korean,
                    Chicken Shop",10013,Under $10,4.5,51 Mott Street Restaurant,16,51 MOTT STREET RESTAURANT,MANHATTAN,MOTT ST,10013,Korean,1,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,
2122332500,New York,"Mexican,
                    Salad,
                    Breakfast & Brunch",10282,$11-30,4,El Vez Burrito,63,EL VEZ,MANHATTAN,VESEY ST,10282,Mexican,7,12,12,5,8.428571429,3.359421719,7,0,0,0,0,0,3,3,,,,,
2122332500,New York,"Mexican,
                    Salad,
                    Breakfast & Brunch",10282,$11-30,4,El Vez Burrito,63,EL VEZ,MANHATTAN,VESEY ST,10282,Mexican,7,12,12,5,8.428571429,3.359421719,7,0,0,0,0,0,3,3,,,,,
2122291888,New York,"Italian,
                    Bars,
                    Tapas Bars",10011,$11-30,4.5,Bar B,109,Bar B,MANHATTAN,7TH AVE,10011,Italian,11,10,43,5,17.81818182,16.24695776,7,0,0,0,0,0,6,5,,,,,
2122288502,New York,"Japanese,
                    Breakfast & Brunch",10012,$31-60,4,Bessou,73,BESSOU,MANHATTAN,BLEECKER ST,10012,Japanese,7,12,20,5,15.57142857,5.996030433,2,0,0,0,0,0,3,2,,,,,
2122281324,New York,"Japanese,
                    Noodles",10003,$11-30,4.5,Raku,413,RAKU,MANHATTAN,E 6TH ST,10003,Asian,3,13,13,13,13,0,3,0,0,0,0,0,1,2,,,,,
2122280588,New York,Vietnamese,10012,Under $10,4,Saigon Shack,1710,SAIGON SHACK,MANHATTAN,MACDOUGAL STREET,10012,Vietnamese/Cambodian/Malaysia,25,7,25,7,16.04,6.274817394,9,0,0,0,0,0,10,6,,,,,
2122275100,New York,"American (New),
                    Breakfast & Brunch,
                    Diners",10013,$11-30,4,Tribeca’s Kitchen,203,TRIBECA'S KITCHEN,MANHATTAN,CHURCH ST,10013,American,7,13,13,4,10.85714286,3.338091842,7,0,0,0,0,0,4,4,,,,,
2122274777,New York,"Sandwiches,
                    Spanish,
                    Tapas/Small Plates",10038,$11-30,4.5,Bocadillo,56,BOCADILLO,MANHATTAN,GOLD ST,10038,Spanish,3,6,6,6,6,0,3,0,0,0,0,0,1,1,,,,,
2122268391,New York,"Italian,
                    Pizza",10013,$11-30,4,Margherita NYC,162,MARGHERITA,MANHATTAN,GRAND ST,10013,Italian,11,29,29,5,23,8.797726979,3,0,0,0,0,0,4,3,,,,,
2122263177,New York,"Italian,
                    Desserts,
                    Wine Bars",10013,$11-30,4,Pellegrino’s Italian Restaurant,559,PELLEGRINO'S,MANHATTAN,MULBERRY STREET,10013,Italian,24,20,27,9,17.125,7.072989037,8,7,0,0,0,0,8,6,,,,,
2122262515,New York,"Lounges,
                    American (New)",10013,$11-30,4,Smith and Mills,235,SMITH & MILLS,MANHATTAN,NORTH MOORE STREET,10013,American,24,46,46,6,25.125,15.3886251,3,3,0,0,0,0,8,4,,,,,
2122260066,New York,"Mediterranean,
                    Italian,
                    Greek",10013,$31-60,4.5,Antique Garage Tribeca,12,ANTIQUE GARAGE TRIBECA,MANHATTAN,CHURCH ST,10013,Turkish,3,9,9,9,9,0,3,0,0,0,0,0,1,1,,,,,
2122228952,New York,"Cocktail Bars,
                    French,
                    Desserts",10026,$11-30,4.5,RDV Rendezvous,59,RDV,MANHATTAN,8TH AVE,10026,French,7,12,21,12,17.14285714,4.810702354,3,0,0,0,0,0,2,2,,,,,
2122213800,New York,"Italian,
                    Caterers,
                    Venues & Event Spaces",10036,$11-30,4,Carmine’s Italian Restaurant - Time Square,2389,CARMINE'S,MANHATTAN,WEST   44 STREET,10036,Italian,14,13,19,5,12.71428571,4.357638235,11,0,0,0,0,0,5,5,,,,,
2122211822,New York,"Sports Bars,
                    Pubs,
                    American (New)",10018,$11-30,4,District Tap House,522,DISTRICT TAP HOUSE,MANHATTAN,W 38TH ST,10018,American,19,10,24,7,16.94736842,5.671308728,8,0,0,0,0,0,7,5,,,,,
2122194080,New York,"Pizza,
                    Italian",10013,$11-30,4,Piacere,508,PIACERE,MANHATTAN,BROOME STREET,10013,Italian,19,10,17,8,12.78947368,3.101593629,9,0,0,0,0,0,8,6,,,,,
2122190019,New York,Italian,10013,$11-30,4,Pepe Rosso Social,557,PEPE ROSSO SOCIAL,MANHATTAN,MOTT ST,10013,Italian,22,9,25,0,17,7.745966692,8,0,0,0,0,0,9,6,,,,,
2122078349,New York,"Spanish,
                    Tapas/Small Plates",10065,$11-30,4,El Porron,250,EL PORRON,MANHATTAN,1 AVENUE,10065,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",30,13,31,9,20.7,7.105849946,8,8,0,0,0,0,8,6,,,,,
