PHONE,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score_Now,Average_Score,Inspection,Times_Graded,Administration,Facility_Design,Facility_Maintenance,Food_Protection,Food_Source,Food_Temperature,Miscellaneous,Nutrition,Other,Personal_Hygiene,Signage,Tabacco,Vermin_Garbage,Critical,,
2126621239,STARBUCKS COFFEE,MANHATTAN,FREDERICK DOUGLAS BOULEVARD,10026,Caf̩/Coffee/Tea,2,16.55555556,6,5,0,1,3,2,0,1,0,0,0,0,0,0,1,4,,
2126621266,CHERI,MANHATTAN,MALCOLM X BLVD,10027,French,9,24.25925926,8,5,0,1,3,3,3,6,1,1,0,7,1,3,3,17,,
2126622030,67 ORANGE STREET,MANHATTAN,FREDERICK DOUGLAS BOULEVARD,10026,American,12,13,5,4,0,0,4,3,0,2,0,0,0,1,0,2,2,6,,
2126623457,MCDONALD'S,MANHATTAN,WEST  125 STREET,10027,Hamburgers,9,8.857142857,4,4,0,0,3,0,0,3,0,0,0,1,0,0,0,4,,
2126624392,MILA CAFE,MANHATTAN,COLUMBUS AVENUE,10025,Caf̩/Coffee/Tea,10,14.61111111,10,6,0,0,4,4,0,4,1,0,0,4,1,1,2,12,,
2126625223,CHEESY PIZZA,MANHATTAN,BROADWAY,10025,Pizza,12,9,3,3,0,0,3,0,0,2,0,0,0,1,0,0,0,3,,
2126625265,HAAGEN-DAZS,MANHATTAN,BROADWAY,10025,"Ice Cream, Gelato, Yogurt, Ices",7,6.375,4,4,0,0,5,0,1,0,0,0,0,2,0,0,0,2,,
2126625489,LINCOLN FRIED CHICKEN,MANHATTAN,W 125TH ST,10027,Chicken,3,9,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,2,,
2126626096,CHOKOLAT PATISSERIE,MANHATTAN,BROADWAY,10027,French,12,11.33333333,6,5,0,0,7,4,1,0,0,0,0,3,0,0,3,7,,
2126626300,ZOE CAFE,MANHATTAN,WEST  121 STREET,10027,Egyptian,10,13.76923077,8,5,0,0,2,5,1,2,1,2,0,2,1,5,1,9,,
2126626900,NOCHE MEXICANA II,MANHATTAN,AMSTERDAM AVENUE,10025,Mexican,9,20.33333333,8,6,0,0,4,5,1,4,0,0,0,5,0,0,5,14,,
2126627010,BUCEO 95,MANHATTAN,WEST   95 STREET,10025,Spanish,9,17.33333333,5,4,0,0,5,5,1,2,0,0,0,1,0,0,1,8,,
2126627200,WEST END HALL BEER GARDEN,MANHATTAN,BROADWAY,10025,American,12,18.42857143,4,3,0,0,3,3,0,2,0,0,0,5,0,1,1,10,,
2126627900,DELUXE,MANHATTAN,BROADWAY,10025,American,12,8.333333333,3,3,0,0,5,0,0,0,0,0,0,1,0,0,0,1,,
2126628226,BLOCKHEADS BURRITOS,MANHATTAN,AMSTERDAM AVENUE,10025,Tex-Mex,10,13.2,4,4,0,0,5,1,0,1,0,0,0,2,0,0,1,4,,
2126628462,VINATERIA,MANHATTAN,FREDERICK DOUGLAS BOULEVARD,10026,American,10,12.86666667,5,5,0,0,5,2,1,0,0,0,0,5,0,2,2,7,,
2126629020,MARLOW BISTRO,MANHATTAN,AMSTERDAM AVE,10025,Mediterranean,7,7,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,,
2126630505,MASAWA,MANHATTAN,AMSTERDAM AVENUE,10027,Ethiopian,11,27.19354839,7,5,0,1,10,5,3,3,0,0,0,5,0,0,4,14,,
2126635500,BIG BELLY ROTI SHOP,MANHATTAN,AMSTERDAM AVE,10027,Caribbean,13,13,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,,
2126635520,FLOR DE MAYO RESTAURANT,MANHATTAN,BROADWAY,10025,Chinese/Cuban,7,17.25,9,6,0,0,11,7,0,4,0,0,0,4,0,0,6,15,,
2126637000,GIOVANNI'S ITALIAN PIZZERIA,MANHATTAN,COLUMBUS AVE,10025,Pizza/Italian,10,28.57446809,13,7,0,0,11,13,0,10,0,3,0,7,2,0,6,30,,
2126637374,FRESH & CO.,MANHATTAN,E. 60TH ST,10022,Sandwiches/Salads/Mixed Buffet,12,26.625,6,5,0,0,5,4,0,2,0,0,0,2,0,0,2,8,,
2126637451,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,MANHATTAN,WEST  125 STREET,10027,Caribbean,11,18.43243243,10,7,0,0,12,7,2,4,0,0,0,7,1,1,5,18,,
2126637651,SAL AND CARMINE PIZZA,MANHATTAN,BROADWAY,10025,Pizza,9,17.63333333,12,7,0,0,2,12,0,5,0,0,0,2,0,0,8,19,,
2126637980,COTTON CLUB,MANHATTAN,WEST  125 STREET,10027,American,27,26.3902439,7,4,0,1,13,11,1,0,2,1,0,8,0,2,7,20,,
2126638482,CAFE VIVA,MANHATTAN,BROADWAY,10025,Jewish/Kosher,13,12.42857143,3,3,0,0,1,2,0,2,0,0,0,0,0,0,2,4,,
2126640056,PJ CARNEY'S,MANHATTAN,7 AVENUE,10019,Irish,13,15.41666667,8,6,0,0,2,7,0,3,0,0,0,5,0,0,7,15,,
2126641030,TRI TIP GRILL,MANHATTAN,ROCKERFELLER PLAZA,10112,Southwestern,19,15.8,8,5,0,0,7,5,1,5,0,1,0,3,0,0,4,13,,
2122456479,STARBUCKS,MANHATTAN,6 AVENUE,10019,Caf̩/Coffee/Tea,7,5.75,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,,
2126641591,CIRCLE IN THE SQUARE THEATRE,MANHATTAN,BROADWAY,10019,American,9,5.75,3,3,0,0,0,1,0,0,0,0,0,1,0,0,1,2,,
2126641677,NBC CAFETERIA (11th FLR),MANHATTAN,ROCKEFELLER CENTER,10112,American,7,4.666666667,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
2126641804,JACQUES TORRES CHOCOLATE,MANHATTAN,ROCKEFELLER PLAZA,10112,American,8,9.4,3,4,0,0,2,2,0,0,0,0,0,1,1,0,0,3,,
2126642933,NBC-GE,MANHATTAN,ROCKEFELLER PLAZA,10112,American,3,7,3,3,0,0,1,0,0,0,0,0,0,3,0,0,0,3,,
2126644454,NBC,MANHATTAN,6 AVENUE,10020,American,2,4.666666667,9,8,0,0,12,3,0,2,0,0,0,1,0,0,1,6,,
2126644454,STUDIO 9C,MANHATTAN,ROCKEFLLER PLAZA,10112,American,2,16.58823529,9,8,0,0,12,3,0,2,0,0,0,1,0,0,1,6,,
2126647670,BELLA VITA,MANHATTAN,WEST   58 STREET,10019,Pizza,42,34.3255814,13,7,0,1,2,15,0,10,0,0,0,6,7,1,9,32,,
2126649364,THE IRISH PUB,MANHATTAN,7 AVENUE,10019,Irish,5,3.333333333,3,4,0,0,2,0,0,0,1,0,0,1,0,0,0,1,,
2126650033,ARCO CAFE,MANHATTAN,AMSTERDAM AVE,10025,Italian,13,27.28125,10,6,1,1,1,16,0,2,0,0,0,6,1,1,6,25,,
2126651500,CASCABEL TAQUERIA,MANHATTAN,BROADWAY,10025,Mexican,25,32.07407407,10,6,0,1,10,16,0,8,0,0,0,11,4,1,8,36,,
2126652800,COMMUNITY FOOD AND JUICE,MANHATTAN,BROADWAY,10025,American,9,14.76190476,8,6,0,0,4,7,2,1,0,0,0,5,0,0,2,13,,
2126652970,ISOLA,MANHATTAN,COLUMBUS AVENUE,10025,Italian,8,21.23076923,4,4,0,0,2,4,2,1,0,0,0,2,0,0,2,8,,
2126653000,PIO PIO,MANHATTAN,AMSTERDAM AVENUE,10025,Peruvian,9,15,7,5,0,0,2,6,0,3,0,0,0,6,0,0,2,15,,
2126653033,THE HALAL GUYS,MANHATTAN,AMSTERDAM AVE,10025,Middle Eastern,3,15.2,5,4,0,0,2,2,0,2,0,0,0,2,0,1,2,6,,
2126653455,COVE LOUNGE,MANHATTAN,LENOX AVENUE,10027,American,7,17.18181818,7,5,1,0,7,4,1,2,0,1,0,6,0,2,2,12,,
2126654552,COMA BUENO RESTAURANT,MANHATTAN,COLUMBUS AVENUE,10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,14.125,8,6,0,0,3,3,0,8,0,1,0,1,0,0,1,12,,
2126655348,GENNARO RESTAURANT,MANHATTAN,AMSTERDAM AVENUE,10025,Italian,12,19.70833333,8,6,0,0,7,3,0,6,0,0,0,3,0,1,5,12,,
2122226014,SUBWAY,MANHATTAN,BROADWAY,10025,Sandwiches,11,7.714285714,5,5,0,0,3,0,0,0,0,0,0,4,0,0,0,4,,
2126656923,AMC THEATRES,MANHATTAN,FREDERICK DOUGLAS BOULEVARD,10027,American,11,19.05,7,6,0,0,6,7,0,1,0,0,0,1,0,0,5,9,,
2126657338,EL PORTON BAR & RESTAURANT,MANHATTAN,BROADWAY,10027,Mexican,7,18,9,6,0,2,4,5,1,4,0,1,0,7,0,1,1,18,,
2126657712,THE MANCHESTER DINER,MANHATTAN,BROADWAY,10025,American,20,17.38888889,6,4,0,0,4,3,0,3,0,0,0,6,0,0,2,12,,
2126657934,ISLAND BURGERS & SHAKES,MANHATTAN,BROADWAY,10027,American,12,12,2,3,0,0,1,0,0,1,0,1,0,3,0,0,0,4,,
2126658081,MOCA BAR & LOUNGE,MANHATTAN,8 AVENUE,10026,American,17,16.7826087,8,5,0,0,5,5,1,3,0,0,0,7,0,1,2,15,,
2126659430,KFC,MANHATTAN,BROADWAY,10025,American,27,20.15789474,5,4,0,1,6,3,0,2,0,0,0,5,0,2,2,11,,
2126659453,BUFFALO WILD WINGS,MANHATTAN,FREDERICK DOUGLASS BLVD,10027,Chicken,9,11,3,3,0,0,2,2,0,0,0,0,0,3,0,0,0,5,,
2126659541,TURKUAZ TURKISH CUISINE,MANHATTAN,BROADWAY,10025,Turkish,10,20.56097561,10,6,0,0,11,16,0,6,0,0,0,2,0,1,6,24,,
2126659600,JUMBO BURGERS,MANHATTAN,W 116TH ST,10026,American,7,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
2126659800,TEXAS ROTISSERIE & GRILL,MANHATTAN,BROADWAY,10025,Chicken,11,20.51515152,10,7,0,0,7,4,2,8,0,0,0,9,0,0,3,21,,
2126660078,PATISSERIE DES AMBASSADES,MANHATTAN,FREDERICK DOUGLASS BOULEVARD,10026,French,7,16.71794872,13,7,0,0,4,13,3,4,2,1,0,9,0,0,5,26,,
2126661500,ROTI ROLL / SUITE,MANHATTAN,AMSTERDAM AVENUE,10025,Indian,9,24.53125,11,6,0,2,9,7,1,5,0,0,0,5,1,0,3,19,,
2126661915,REGIONAL,MANHATTAN,BROADWAY,10025,Italian,10,13.3,7,5,0,1,8,1,1,3,0,0,0,5,0,3,1,10,,
2126662121,STROKOS GOURMET DELI,MANHATTAN,AMSTERDAM AVE,10025,Delicatessen,25,16.47619048,9,5,0,0,7,6,0,6,0,0,0,0,1,0,2,12,,
2126663556,WHITE CASTLE,MANHATTAN,7TH AVE,10027,Hamburgers,11,7.8,4,4,0,0,4,0,0,0,0,0,0,1,0,0,0,1,,
2126663665,TEA MAGIC,MANHATTAN,BROADWAY,10025,Caf̩/Coffee/Tea,9,7.857142857,5,5,0,1,3,0,1,2,0,0,0,0,0,0,0,3,,
2126663744,ARTOPOLIS CAFE,MANHATTAN,AMSTERDAM AVENUE,10025,Mediterranean,10,27.88461538,8,6,0,1,7,7,0,3,0,0,0,5,0,0,3,16,,
2126665100,DUNKIN DONUTS,MANHATTAN,BROADWAY,10025,Caf̩/Coffee/Tea,13,13,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,,
2126666868,NEW SECHUN GARDEN KITCHEN,MANHATTAN,8TH AVE,10026,Chinese,9,9,2,3,0,0,1,1,0,1,0,0,0,0,0,1,1,2,,
2126667653,MILL KOREAN RESTAURANT,MANHATTAN,BROADWAY,10025,Korean,11,17.31818182,6,5,0,0,7,2,3,3,0,0,0,5,0,0,2,10,,
2126668051,V & T RESTAURANT,MANHATTAN,AMSTERDAM AVENUE,10025,Italian,2,17.63157895,6,5,0,0,8,4,0,2,0,0,0,1,0,1,4,7,,
2126668600,DELHI MASALA RESTAURANT,MANHATTAN,ADAM CLAYTON POWELL JR BLVD,10027,Indian,17,18.71428571,2,2,0,0,2,1,0,2,0,0,0,1,0,0,1,4,,
2126669400,AFRICA KINE,MANHATTAN,ADAM CLAYTON POWELL JR BLVD,10030,African,8,6.666666667,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,,
2126688873,AU BON PAIN,MANHATTAN,BROAD STREET,10004,Sandwiches/Salads/Mixed Buffet,4,11.25,7,6,0,0,8,2,1,1,0,0,0,7,2,0,1,10,,
2126689046,WHITE HORSE TAVERN,MANHATTAN,BRIDGE ST,10004,American,13,25.5,4,3,0,0,7,5,2,1,0,0,0,4,0,0,3,10,,
2126689800,FLAVORS CAFE,MANHATTAN,BROAD STREET,10004,Sandwiches/Salads/Mixed Buffet,7,7.5,4,4,0,0,4,0,1,2,0,0,0,1,0,0,0,3,,
2126689888,BLISS BOWL/YORGANIC,MANHATTAN,WASHINGTON ST,10006,American,5,16.7,4,4,0,0,1,3,2,0,0,0,0,2,0,0,2,5,,
2126711620,LE PAIN QUOTIDIEN,MANHATTAN,BROAD ST,10004,American,11,9.8,2,2,0,0,3,0,0,0,0,0,0,2,0,0,0,2,,
2126712408,NEW CHINATOWN RESTAURANT,MANHATTAN,AVENUE D,10009,Chinese,12,16.45,6,5,0,0,3,4,1,2,0,0,0,6,0,0,4,12,,
2126714200,American Table Cafe and Bar (ALLICE TULLY HALL),MANHATTAN,WEST   65 STREET,10023,Caf̩/Coffee/Tea,9,12.14285714,6,5,0,0,5,3,0,3,0,0,0,2,0,0,1,8,,
2126714313,THE JUILLIARD SCHOOL(ROSE CAFE),MANHATTAN,WEST 65 ST,10023,American,12,12,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,,
2126730300,EMPANADA MAMA,MANHATTAN,ALLEN ST,10002,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,12,4,3,0,0,1,0,1,2,0,0,0,4,0,0,0,6,,
2126730330,SAMMY'S STEAKHOUSE,MANHATTAN,CHRISTIE ST.,10002,Steak,11,17.42105263,5,5,0,0,8,4,0,0,0,1,0,7,0,0,0,11,,
2126730390,VILLA MOSCONI RESTAURANT,MANHATTAN,MACDOUGAL STREET,10012,Italian,10,17.42857143,7,6,0,0,5,6,1,1,0,0,0,4,0,0,4,11,,
2126731190,MACE,MANHATTAN,EAST    9 STREET,10009,American,12,9.666666667,7,5,0,0,3,3,0,0,0,1,0,6,1,0,0,9,,
2126731300,OH TAISHO,MANHATTAN,ST MARKS PLACE,10003,Japanese,21,27.18604651,11,6,0,0,5,12,1,9,1,0,0,7,1,0,9,28,,
2126731775,ARROW,MANHATTAN,AVENUE A,10009,American,26,22.36666667,7,5,0,2,14,6,0,0,0,0,0,4,0,1,4,12,,
2126731806,NUHMA  PERFECT PIE,QUEENS,GREENPOINT AVE,11101,Asian,6,5,2,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,,
2126732273,BAREBURGER,MANHATTAN,W 46TH ST,10036,Hamburgers,10,9.571428571,4,4,0,0,3,2,0,1,0,0,0,0,0,0,1,3,,
2126732337,FOOLS GOLD,MANHATTAN,E HOUSTON ST,10002,American,5,16.5,10,6,0,0,8,9,0,4,0,0,0,8,1,0,5,21,,
2126732400,Rochelle's/205 CLUB,MANHATTAN,STANTON ST,10002,American,2,18.30769231,10,5,0,0,9,5,1,3,0,1,0,3,0,1,5,11,,
2126732424,BIBI WINECELLAR,MANHATTAN,E 4TH ST,10009,American,12,10.72727273,6,5,0,0,2,1,1,2,0,0,0,5,0,3,0,8,,
2126732467,AINSWORTH PARK,MANHATTAN,EAST   18 STREET,10003,American,13,17.375,10,6,0,1,8,10,1,0,0,0,0,7,3,0,5,18,,
2123004159,SUBWAY,MANHATTAN,VANDERBILT AVE,10017,Sandwiches,8,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
2126732727,BOWLLIN',MANHATTAN,WAVERLY PL,10003,Korean,11,10.66666667,3,3,0,0,3,1,0,1,0,0,0,1,0,0,3,3,,
2126733300,FEI MA,MANHATTAN,AVENUE A,10009,Chinese,9,10.44444444,8,7,0,0,7,0,3,5,0,0,0,3,0,0,0,8,,
2126733450,MELANI PIZZERIA,MANHATTAN,RIVINGTON ST,10002,Pizza,10,11.81818182,3,3,0,0,9,0,0,1,0,0,0,1,0,0,0,2,,
2126733691,STROMBOLI PIZZA,MANHATTAN,ST MARKS PLACE,10003,Pizza,10,26.38235294,10,7,0,0,7,14,0,2,0,0,0,5,0,0,6,21,,
2126733754,HAPPY BONES,MANHATTAN,BROOME ST,10013,Caf̩/Coffee/Tea,10,12.09090909,5,5,1,0,4,3,0,1,1,1,0,3,0,0,0,7,,
2126733783,IL MULINO,MANHATTAN,WEST    3 STREET,10012,Italian,23,19.14285714,10,6,0,0,10,6,0,4,0,0,0,14,1,1,1,24,,
2126733824,LUCYS,MANHATTAN,AVENUE A,10009,American,12,9.555555556,4,4,0,0,4,1,0,0,0,0,0,3,0,2,1,4,,
2122542794,STARBUCKS,MANHATTAN,EAST 23RD STREET,10010,Caf̩/Coffee/Tea,11,32.61538462,5,5,0,0,5,2,0,2,0,0,1,1,0,0,2,6,,
2126734610,EAST VILLAGE THIA RESTAURANT,MANHATTAN,E 7TH ST,10003,Thai,9,22.22222222,3,3,0,0,2,1,1,2,0,0,0,2,1,0,1,5,,
2126736044,IL CANTINORI RESTAURAUNT,MANHATTAN,EAST   10 STREET,10003,Italian,22,15.07692308,5,4,0,0,3,2,0,1,0,0,0,6,1,1,1,9,,
2126736270,PARKSIDE LOUNGE,MANHATTAN,EAST HOUSTON STREET,10002,American,12,11.72222222,8,5,0,1,7,5,0,0,0,0,0,3,0,2,2,9,,
2126736333,PUNCH / WINED UP,MANHATTAN,BROADWAY,10010,American,26,19.875,6,4,0,0,6,1,0,2,1,0,0,6,0,1,1,9,,
2126736465,BROTHER JIMMY'S BBQ,MANHATTAN,EAST   16 STREET,10003,Barbecue,18,27.83783784,8,5,0,0,6,11,1,5,0,0,0,6,0,2,8,22,,
2126736745,SPOT SHOPPE,MANHATTAN,SAINT MARKS PL,10003,Asian,10,13.58333333,3,3,0,0,5,1,2,0,0,1,0,3,0,0,1,4,,
2123280015,PRET A MANGER,MANHATTAN,BROADWAY,10003,Soups & Sandwiches,11,14.07692308,7,6,0,0,4,3,0,1,0,0,0,3,0,0,2,7,,
2122063781,CHIPOTLE MEXICAN GRILL,MANHATTAN,EAST   23 STREET,10010,Mexican,4,14.5,9,6,0,0,3,7,1,4,0,0,0,0,0,0,5,11,,
2126737030,THE BITTER END,MANHATTAN,BLEECKER STREET,10012,American,6,12.375,6,5,0,0,7,2,0,0,1,0,0,7,0,0,0,9,,
2126737200,GIANO,MANHATTAN,EAST    7 STREET,10009,Italian,11,10.55555556,4,5,0,0,3,0,0,1,0,1,0,4,0,2,1,5,,
2126737851,THE MAGICIAN,MANHATTAN,RIVINGTON STREET,10002,American,10,12.1875,9,6,0,0,4,5,0,0,1,0,0,6,2,4,1,11,,
2126737920,LAMARCA PASTA RESTAURANT,MANHATTAN,EAST   22 STREET,10010,Italian,7,6.333333333,3,3,0,0,3,0,1,0,0,0,0,2,0,0,0,2,,
2126738184,CAMAJE,MANHATTAN,MACDOUGAL STREET,10012,French,4,16,8,5,0,0,4,4,0,3,0,0,0,4,0,1,4,11,,
2126738949,HAILE BRISTRO,MANHATTAN,AVENUE B,10009,Ethiopian,17,22.26923077,8,5,0,1,7,11,0,3,0,0,0,1,0,1,3,16,,
2126740700,SING SING KARAOKE,MANHATTAN,AVENUE A,10009,Other,8,13.07142857,6,5,0,1,8,3,0,0,0,0,0,2,0,1,0,6,,
2126740707,VINNY VINCENZ,MANHATTAN,1 AVENUE,10003,Pizza,13,27.67647059,9,6,0,0,11,9,0,4,0,0,0,2,0,0,8,15,,
2126741234,POMMES FRITES,MANHATTAN,MACDOUGAL ST,10012,Other,9,9,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,,
2126741394,SHADES OF GREEN,MANHATTAN,EAST   15 STREET,10003,American,9,13.23076923,5,5,0,0,2,3,0,1,0,0,0,4,0,1,3,8,,
2126741557,PICCOLA STRADA RESTAURANT,MANHATTAN,EAST 4 STREET,10003,Italian,10,8.142857143,5,4,0,0,2,0,0,1,0,1,0,3,0,1,1,4,,
2126741702,SUNBURST ESPRESSO BAR,MANHATTAN,3 AVENUE,10003,American,7,18.35714286,11,7,0,0,9,8,0,3,0,0,0,4,0,0,4,15,,
2126742071,PAQUITOS,MANHATTAN,1 AVENUE,10003,Mexican,19,20.38709677,8,5,0,1,7,10,2,4,0,0,0,4,1,0,3,19,,
2126742229,ORGANIQUE,MANHATTAN,EAST   23 STREET,10010,American,13,20.02,12,7,0,0,6,17,1,10,0,0,0,4,0,0,12,31,,
2126742626,MCDONALD'S,MANHATTAN,W 3RD ST,10012,American,7,28,2,2,0,0,3,2,0,0,0,0,0,3,0,0,1,5,,
2126744500,KINGSLEY,MANHATTAN,AVENUE B,10009,American,13,13,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,,
2126744728,GREAT JONES CAFE,MANHATTAN,GREAT JONES ST,10012,American,13,22.55,6,5,0,0,3,2,0,4,1,0,0,9,0,0,2,15,,
2126745404,WENDY'S,MANHATTAN,BROADWAY,10012,American,12,17.17857143,11,6,0,0,9,8,0,4,1,0,0,1,0,0,6,13,,
2126745783,THE WATERING HOLE,MANHATTAN,EAST   19 STREET,10003,American,12,13.95,8,6,0,0,3,7,0,1,0,1,0,4,0,1,5,12,,
2126745870,MERMAID INN,MANHATTAN,2 AVENUE,10003,Seafood,6,8.555555556,5,5,0,0,5,2,0,0,0,0,0,2,0,1,0,4,,
2126746209,ROYAL BANGLADESH INDIAN RESTAURANT,MANHATTAN,1 AVENUE,10003,Bangladeshi,12,24,15,7,0,0,7,18,1,5,0,0,0,6,1,0,7,29,,
2126747070,VENIERO'S PASTICCERIA & CAFE,MANHATTAN,EAST   11 STREET,10003,Bakery,12,13.72222222,7,6,0,0,5,4,0,1,0,0,0,4,0,0,4,9,,
2126747100,SONS OF ESSEX,MANHATTAN,ESSEX STREET,10002,American,12,21.2,10,7,0,2,8,8,0,3,0,1,0,4,0,2,5,17,,
2126747687,MOM'S COOKING,MANHATTAN,EAST    8 STREET,10003,American,3,14.13043478,9,7,0,0,9,6,0,3,0,0,0,1,0,0,4,10,,
2126748685,MAMOUN FALAFEL,MANHATTAN,MACDOUGAL STREET,10012,Middle Eastern,2,18.66666667,5,5,0,0,6,6,0,0,0,0,0,0,0,0,3,6,,
2126750080,THAI SLIDERS,MANHATTAN,8TH AVE,10011,Thai,12,17.73333333,4,3,0,0,4,4,1,1,0,0,0,1,0,1,4,6,,
2126750276,EISENBERG'S SANDWICH SHOP,MANHATTAN,5 AVENUE,10010,Sandwiches,7,18.7,10,7,0,0,4,5,2,9,0,0,0,5,0,0,5,20,,
2126750395,GREENWICH TREEHOUSE,MANHATTAN,GREENWICH AVENUE,10011,American,13,14.11764706,7,5,0,0,5,6,0,0,0,0,0,4,0,0,2,10,,
2126750462,FIELDS GOOD CHICKEN,MANHATTAN,MADISON AVE,10016,American,13,13,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,,
2126750550,CHLOE'S SOFT SERVE FRUIT CO.,MANHATTAN,EAST   17 STREET,10003,"Ice Cream, Gelato, Yogurt, Ices",13,11.66666667,3,3,0,1,3,0,0,0,0,0,0,2,0,0,0,3,,
2126750800,JUICE GENERATION,MANHATTAN,GREENWICH AVENUE,10014,"Juice, Smoothies, Fruit Salads",8,8.5,4,4,0,0,4,1,0,1,0,0,0,2,0,0,0,4,,
2126751864,ROCK BAR,MANHATTAN,CHRISTOPHER STREET,10014,American,5,20.03333333,8,6,0,0,10,10,0,0,2,0,0,6,0,4,4,16,,
2126751911,THE GEM HOTEL,MANHATTAN,W 22ND ST,10011,Caf̩/Coffee/Tea,12,10.5,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3,,
2126751933,RIVOLI PIZZA II,MANHATTAN,CHRISTOPHER ST,10014,Pizza,9,16.90909091,5,4,0,0,3,2,0,3,0,0,0,2,1,0,1,7,,
2126751977,BURRITO LOCO,MANHATTAN,WEST    4 STREET,10014,Tex-Mex,5,8.7,5,5,0,0,5,1,0,1,0,0,0,2,0,0,1,4,,
2126752007,JACKS COFFEE,MANHATTAN,WEST   13 STREET,10014,Caf̩/Coffee/Tea,9,9.875,4,4,0,1,3,0,0,2,0,0,0,2,0,0,0,5,,
2126752048,GENE'S RESTURANT,MANHATTAN,WEST   11 STREET,10011,Italian,9,10.63636364,4,5,0,0,5,1,1,0,1,0,0,3,0,1,1,4,,
2126752227,LA MAISON DU CROQUE MONSIEUR,MANHATTAN,EAST   13 STREET,10003,French,12,15.05714286,13,8,0,0,5,14,0,4,0,1,0,4,0,0,8,22,,
2126752229,FIVE GUYS FAMOUS BURGERS AND FRIES,MANHATTAN,W 14TH ST,10011,American,9,6.5,4,4,0,0,3,0,0,1,0,0,0,1,0,0,0,2,,
2126752526,TAVERN ON JANE,MANHATTAN,8 AVENUE,10014,American,12,21.85185185,9,6,0,0,4,7,1,6,0,0,0,5,0,0,4,18,,
2126752988,RIN THAI CUISINE,MANHATTAN,WEST   23 STREET,10011,Thai,11,17.05555556,6,5,0,0,6,3,0,5,0,0,0,3,0,0,1,11,,
2126753181,WAVERLY RESTAURANT,MANHATTAN,6 AVENUE,10014,American,13,11.85714286,3,4,0,0,1,1,0,1,0,1,0,3,0,0,1,5,,
2126753527,ONE 7 KARAOKE,MANHATTAN,WEST   17 STREET,10011,"Bottled beverages, including water, sodas, juices, etc.",12,19.75,6,5,0,0,4,6,0,0,0,0,0,3,0,2,3,9,,
2126753913,GAETANA'S CUCINA ITALIANA,MANHATTAN,CHRISTOPHER STREET,10014,Italian,21,23.38461538,8,5,0,0,6,8,2,1,2,0,0,5,0,2,4,14,,
2126754040,DUNKIN' DONUTS,MANHATTAN,WEST   23 STREET,10011,Donuts,10,15,4,4,0,0,5,2,0,1,0,0,0,1,0,0,0,4,,
2126754050,CIAO BELLA NAPOLI,MANHATTAN,7 AVENUE,10001,Pizza,12,22.77777778,7,6,0,0,7,3,0,4,0,0,0,2,0,0,2,9,,
2126754350,CAFE CLOVER,MANHATTAN,DOWNING ST,10014,American,10,13.53333333,5,4,0,0,6,2,0,1,0,0,0,4,0,1,2,7,,
2126754550,DEB'S,MANHATTAN,VARICK STREET,10014,American,9,15.61290323,11,7,0,0,11,6,0,8,2,0,0,3,0,0,3,17,,
2126754700,CAMPEON,MANHATTAN,EAST   16 STREET,10003,Mexican,12,19.1,7,5,0,0,6,3,0,3,1,2,0,7,0,0,1,13,,
2126754996,ONE GIRL COOKIES,BROOKLYN,MAIN ST,11201,Caf̩/Coffee/Tea,5,11.66666667,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,3,,
2122557647,SUBWAY,MANHATTAN,10TH AVE,10001,Sandwiches,13,8,3,3,0,0,3,0,1,0,0,0,0,2,0,0,0,2,,
2126755980,IL BASTARDO,MANHATTAN,7 AVENUE,10011,Italian,9,18.84615385,9,6,0,0,6,5,0,6,1,0,0,7,1,0,2,18,,
2126756056,FAT CAT BILLIARDS,MANHATTAN,CHRISTOPHER STREET,10014,American,12,16.53571429,9,6,0,0,3,14,0,0,1,0,0,4,1,1,7,18,,
2126756220,DOWNTOWN GALWAY HOOKER,MANHATTAN,7 AVENUE SOUTH,10014,Irish,12,14.84615385,6,4,0,0,5,2,0,3,0,2,0,1,0,0,2,6,,
2126756366,"BISOUS, CIAO",MANHATTAN,BLEECKER STREET,10014,Bakery,13,9.2,3,4,0,0,2,0,0,0,0,0,0,3,0,1,0,3,,
